final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
1619.2376319233695,0.6192376319233694,0.15592886233446834,-0.10340019972973753,1.3502413857002904,1.508,1.1477,0.5,2.3865,2.3865,9,7.6,100,2.195279,-1.576041,-0.6783
