final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
1368.5288830345198,0.3685288830345199,0.09883443785402246,-0.23600960282367978,0.5496487786791747,0.4188,0.465,0.40472175379426645,1.7691,1.2028,19,8.7,593,2.299827,-1.931298,-0.7757
