final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
3113.0079384674264,2.1130079384674265,0.2548217219965574,-0.10231457398058985,1.6588023708905726,2.4906,1.4227,0.6105263157894737,3.198,5.013,6,10.8,95,4.812182,-2.699174,-0.5705
