final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
1218.7865358458148,0.21878653584581476,0.06175951730279783,-0.25060290177833233,0.3600558113077586,0.2464,0.411,0.4444444444444444,1.7766,1.4213,4,42.9,36,1.290697,-1.07191,-0.7287
