trade_date,open,high,low,close,volume
2023-01-03,81.5531997680664,81.95999908447266,80.2228012084961,81.28839874267578,6672500
2023-01-04,82.7531967163086,84.5436019897461,82.27120208740234,84.4176025390625,9202500
2023-01-05,83.41960144042969,86.13880157470703,83.41960144042969,85.79759979248047,9400000
2023-01-06,86.60479736328125,87.64800262451172,86.04640197753906,87.16999816894531,8760000
2023-01-09,87.80000305175781,88.90080261230469,87.39679718017578,88.3364028930664,6790000
2023-01-10,88.02239990234375,88.8384017944336,87.17279815673828,88.83799743652344,5417500
2023-01-11,88.93399810791016,89.85079956054688,88.62000274658203,88.99240112304688,7247500
2023-01-12,89.02120208740234,90.7063980102539,88.58599853515625,90.27079772949219,7302500
2023-01-13,88.93399810791016,92.08039855957031,88.88639831542969,92.05359649658203,7267500
2023-01-17,91.91639709472656,93.45320129394531,91.91639709472656,93.36080169677734,8600000
2023-01-18,94.4000015258789,94.98880004882812,91.73760223388672,91.85800170898438,7677500
2023-01-19,90.80000305175781,92.89360046386719,90.7343978881836,92.61599731445312,7105000
2023-01-20,93.08480072021484,94.01959991455078,92.81120300292969,93.77159881591797,7592500
2023-01-23,93.5999984741211,96.15119934082031,93.19200134277344,96.06320190429688,8522500
2023-01-24,96.10479736328125,97.2343978881836,95.75479888916016,96.09359741210938,5927500
2023-01-25,91.93000030517578,95.71959686279297,91.58760070800781,95.62999725341797,7607500
2023-01-26,96.0,97.35440063476562,95.90039825439453,97.24600219726562,5950000
2023-01-27,96.87120056152344,98.98359680175781,96.87120056152344,98.58039855957031,7475000
2023-01-30,97.35800170898438,98.25199890136719,96.55480194091797,97.47920227050781,7930000
2023-01-31,96.7936019897461,97.4395980834961,96.13760375976562,97.36399841308594,8452500
2023-02-01,96.89360046386719,98.4896011352539,95.60600280761719,97.82959747314453,10280000
2023-02-02,98.23400115966797,99.3916015625,97.55840301513672,98.1875991821289,8650000
2023-02-03,96.90760040283203,98.88880157470703,96.39520263671875,98.20279693603516,7182500
2023-02-06,97.19239807128906,98.99479675292969,97.0363998413086,98.7979965209961,6152500
2023-02-07,98.5927963256836,99.59919738769531,96.51519775390625,99.48760223388672,10705000
2023-02-08,98.51200103759766,99.43879699707031,96.80599975585938,97.0031967163086,8765000
2023-02-09,98.4728012084961,99.62799835205078,97.42320251464844,97.4448013305664,8725000
2023-02-10,95.34839630126953,96.18560028076172,93.24919891357422,93.93479919433594,14190000
2023-02-13,95.07759857177734,97.3135986328125,94.6635971069336,96.92120361328125,6725000
2023-02-14,96.7251968383789,99.24520111083984,96.39839935302734,98.84200286865234,6590000
2023-02-15,100.0,100.77680206298828,99.28079986572266,100.66320037841797,7482500
2023-02-16,98.99199676513672,101.4800033569336,98.77999877929688,99.72720336914062,8530000
2023-02-17,98.62560272216797,98.98680114746094,97.70040130615234,98.48040008544922,7175000
2023-02-21,96.60240173339844,97.9884033203125,96.60240173339844,97.01959991455078,5630000
2023-02-22,96.93080139160156,97.98680114746094,96.74400329589844,97.06839752197266,4150000
2023-02-23,97.1895980834961,98.1615982055664,95.302001953125,97.05960083007812,10490000
2023-02-24,97.19999694824219,99.56839752197266,96.20159912109375,98.09919738769531,14092500
2023-02-27,99.2155990600586,101.15039825439453,99.00479888916016,100.84320068359375,9072500
2023-02-28,100.47360229492188,101.95559692382812,100.0459976196289,100.95999908447266,8500000
2023-03-01,101.19999694824219,102.16999816894531,100.99639892578125,102.0927963256836,8222500
2023-03-02,101.5864028930664,103.34400177001953,101.11280059814453,103.11319732666016,8217500
2023-03-03,104.0,105.12999725341797,103.5719985961914,104.81600189208984,10477500
2023-03-06,102.98639678955078,105.05840301513672,102.98639678955078,104.53720092773438,11200000
2023-03-07,103.99079895019531,105.19999694824219,102.8572006225586,103.15599822998047,7430000
2023-03-08,103.09600067138672,104.00160217285156,102.54759979248047,103.3147964477539,5285000
2023-03-09,102.85639953613281,103.49479675292969,100.14199829101562,100.2155990600586,8157500
2023-03-10,100.35559844970703,100.98359680175781,98.45880126953125,99.21959686279297,9590000
2023-03-13,98.39399719238281,98.7063980102539,97.31759643554688,97.55560302734375,10455000
2023-03-14,99.96080017089844,100.5344009399414,98.4000015258789,99.02999877929688,9472500
2023-03-15,96.74559783935547,97.38079833984375,95.32720184326172,96.62920379638672,10640000
2023-03-16,96.1592025756836,98.09760284423828,96.04039764404297,97.59639739990234,8440000
2023-03-17,97.59639739990234,97.82440185546875,95.71240234375,97.63400268554688,19970000
2023-03-20,98.02120208740234,100.15560150146484,97.52519989013672,99.74919891357422,8072500
2023-03-21,100.71240234375,103.26799774169922,100.71240234375,102.85279846191406,7062500
2023-03-22,103.09480285644531,104.47959899902344,102.27999877929688,102.32959747314453,6827500
2023-03-23,102.92040252685547,104.62519836425781,100.9540023803711,101.55039978027344,8812500
2023-03-24,100.40360260009766,100.5551986694336,98.64080047607422,99.97319793701172,8240000
2023-03-27,101.0,101.71199798583984,100.17919921875,100.3323974609375,6160000
2023-03-28,100.80000305175781,102.16719818115234,100.3323974609375,101.80480194091797,5895000
2023-03-29,103.2572021484375,103.38040161132812,102.20559692382812,102.87079620361328,5917500
2023-03-30,103.53600311279297,104.97959899902344,103.22000122070312,104.3904037475586,6635000
2023-03-31,105.02799987792969,106.43440246582031,104.87960052490234,106.09639739990234,9145000
2023-04-03,105.7916030883789,107.08719635009766,105.19999694824219,106.60759735107422,5577500
2023-04-04,106.8855972290039,106.99800109863281,105.0,105.533203125,6517500
2023-04-05,105.32080078125,105.40599822998047,103.5999984741211,104.6240005493164,6522500
2023-04-06,104.2300033569336,104.2300033569336,102.08000183105469,103.35399627685547,6817500
2023-04-10,102.60240173339844,103.4031982421875,102.08760070800781,102.90280151367188,5145000
2023-04-11,103.27239990234375,103.54720306396484,102.44239807128906,102.65879821777344,5917500
2023-04-12,103.51439666748047,103.51679992675781,101.38079833984375,101.88999938964844,6905000
2023-04-13,102.76000213623047,105.24400329589844,102.41999816894531,105.1852035522461,8365000
2023-04-14,105.05799865722656,106.31919860839844,104.62480163574219,105.99440002441406,4635000
2023-04-17,105.27880096435547,107.04720306396484,105.27880096435547,107.04199981689453,4392500
2023-04-18,107.84519958496094,108.8740005493164,107.51239776611328,107.86720275878906,6125000
