final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
1982.874436410186,0.982874436410186,0.22831825942185535,-0.08230616173923493,1.7450456606702542,2.774,1.3804,0.527027027027027,3.0324,3.379,7,9.9,74,2.333172,-1.350298,-0.5796
