timestamp,ret,equity,drawdown,benchmark_equity,active_ret
2023-01-01,0.0,1000.0,0.0,1000.0,0.0
2023-01-02,0.0,1000.0,0.0,1012.5027477389943,-0.012502747738994261
2023-01-03,0.0,1000.0,0.0,1023.9182698051957,-0.011274559097931609
2023-01-04,0.0,1000.0,0.0,1034.0231156060297,-0.009868801152221447
2023-01-05,0.0,1000.0,0.0,1021.0718261872349,0.012525144963712228
2023-01-06,0.0,1000.0,0.0,1040.842090545529,-0.019362266053425066
2023-01-07,0.0,1000.0,0.0,1038.0114535846517,0.002719564270689275
2023-01-08,0.0,1000.0,0.0,1052.6747694288165,-0.014126352646232344
2023-01-09,0.0,1000.0,0.0,1070.7869632639129,-0.017205878169687792
2023-01-10,0.0,1000.0,0.0,1079.076059327043,-0.007741125310177403
2023-01-11,0.0,1000.0,0.0,1097.306926827375,-0.016894886456568736
2023-01-12,0.0,1000.0,0.0,1110.1465560024992,-0.01170103720410034
2023-01-13,0.0,1000.0,0.0,1134.3837845101737,-0.021832458405266552
2023-01-14,0.0,1000.0,0.0,1171.3905566127817,-0.03262279715906517
2023-01-15,0.0,1000.0,0.0,1164.3301195670756,0.006027397955232039
2023-01-16,0.0,1000.0,0.0,1169.1947224290238,-0.004178027159304998
2023-01-17,0.0,1000.0,0.0,1165.717035239583,0.0029744294279874907
2023-01-18,0.0,1000.0,0.0,1135.2475621539038,0.026137966731709553
2023-01-19,0.0,1000.0,0.0,1144.435905821027,-0.008093691608278419
2023-01-20,0.0,1000.0,0.0,1197.0274334303006,-0.04595410484918665
2023-01-21,0.0,1000.0,0.0,1191.8921960126445,0.0042899914189436835
2023-01-22,0.0,1000.0,0.0,1191.5706743508265,0.0002697573345086764
2023-01-23,0.0,1000.0,0.0,1209.0637497447128,-0.01468068640025617
2023-01-24,0.0,1000.0,0.0,1194.1346294510001,0.012347670085109034
2023-01-25,0.0,1000.0,0.0,1207.4625171023977,-0.011161126495029058
2023-01-26,0.0,1000.0,0.0,1216.7041792217037,-0.007653787996238474
2023-01-27,0.0,1000.0,0.0,1228.3516002580955,-0.009572927614863962
2023-01-28,0.0,1000.0,0.0,1222.767611198331,0.004545920775933513
2023-01-29,0.0,1000.0,0.0,1240.5616669546157,-0.01455227926657828
2023-01-30,0.0,1000.0,0.0,1200.204306527401,0.03253152302076666
2023-01-31,0.0,1000.0,0.0,1219.5270029876897,-0.016099506021766973
2023-02-01,0.0,1000.0,0.0,1243.6910180302739,-0.019814251741359815
2023-02-02,0.0,1000.0,0.0,1270.0443017919315,-0.021189574725236155
2023-02-03,0.0,1000.0,0.0,1269.6635953249172,0.00029975841510193244
2023-02-04,0.0,1000.0,0.0,1267.0812268040436,0.0020338997907650776
2023-02-05,0.0,1000.0,0.0,1256.7300024780698,0.008169345506035689
2023-02-06,0.0,1000.0,0.0,1244.670465481333,0.009595964903326452
2023-02-07,0.0,1000.0,0.0,1276.4747101045984,-0.02555234136689042
2023-02-08,0.0,1000.0,0.0,1257.5077656869562,0.014858848567464215
2023-02-09,0.0,1000.0,0.0,1217.4369849662883,0.0318652352009754
2023-02-10,0.0,1000.0,0.0,1208.7154782156929,0.00716382601998653
2023-02-11,0.0,1000.0,0.0,1216.415765292553,-0.006370636610219919
2023-02-12,0.0,1000.0,0.0,1214.7583834758566,0.0013625126079305587
2023-02-13,0.0,1000.0,0.0,1221.030229305295,-0.0051630397573321956
2023-02-14,0.0,1000.0,0.0,1242.0294752092655,-0.01719797380931182
2023-02-15,0.0,1000.0,0.0,1273.8362649312883,-0.02560872375163526
2023-02-16,0.0,1000.0,0.0,1239.1625454425096,0.027219918637383926
2023-02-17,0.0,1000.0,0.0,1254.0064957037005,-0.011979017858298913
2023-02-18,0.0,1000.0,0.0,1255.6378414765022,-0.001300906955738094
2023-02-19,0.0,1000.0,0.0,1255.749698783213,-8.908405195822145e-05
2023-02-20,0.0,1000.0,0.0,1267.1984872929502,-0.00911709437066229
2023-02-21,0.0,1000.0,0.0,1240.9614811779993,0.020704732824452607
2023-02-22,0.0,1000.0,0.0,1235.0776291786847,0.004741365536768553
2023-02-23,0.0,1000.0,0.0,1244.8375121943245,-0.007902242567643344
2023-02-24,0.0,1000.0,0.0,1221.9262006563636,0.018405061956700147
2023-02-25,0.0,1000.0,0.0,1217.7315809111603,0.0034327930303401496
2023-02-26,0.0,1000.0,0.0,1226.3150220413872,-0.007048713579230892
2023-02-27,0.0,1000.0,0.0,1225.4548154737108,0.0007014564383664471
2023-02-28,0.0,1000.0,0.0,1214.943429962331,0.008577538215733113
2023-03-01,0.0,1000.0,0.0,1219.5964837324304,-0.0038298522016319966
2023-03-02,0.0,1000.0,0.0,1220.0717014002726,-0.0003896515562163453
2023-03-03,0.0,1000.0,0.0,1226.046211338408,-0.004896851497562567
2023-03-04,0.0,1000.0,0.0,1221.8040095497722,0.0034600667979756733
2023-03-05,0.0,1000.0,0.0,1220.594032862233,0.000990319787856131
2023-03-06,0.0,1000.0,0.0,1221.7488387807,-0.0009461015598766812
2023-03-07,0.0,1000.0,0.0,1210.1761051172887,0.00947226900985727
2023-03-08,0.0,1000.0,0.0,1200.3915887637563,0.008085200420135356
