final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
1547.0650786914302,0.5470650786914302,0.14019060200283273,-0.08933691515290446,1.3230399065912941,1.5692,1.0463,0.5,2.4295,2.4295,7,7.6,92,2.195279,-1.648214,-0.7004
