final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
3028.726287521915,2.028726287521915,0.24836040985367602,-0.205381524718841,1.168924833015608,1.2093,0.863,0.44559585492227977,1.7422,1.4003,11,8.9,772,4.555453,-2.526727,-0.5536
