final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
2055.1636319361596,1.0551636319361597,0.15487509396478627,-0.07061965270337901,1.54734479641539,2.1931,1.1934,0.5603448275862069,2.273,2.897,6,7.7,116,4.812182,-3.757018,-0.6846
