timestamp,ret,equity,drawdown,benchmark_equity,active_ret
2018-01-01,0.0,1000.0,0.0,1000.0,0.0
2018-01-02,0.0,1000.0,0.0,1015.3087110575443,-0.015308711057544248
2018-01-03,0.0,1000.0,0.0,1031.8109747276897,-0.016253444386344944
2018-01-04,0.0,1000.0,0.0,1035.9838666865485,-0.004044240719536855
2018-01-05,0.0,1000.0,0.0,1053.3506010297942,-0.016763518141253247
2018-01-06,0.0,1000.0,0.0,1057.083778571442,-0.0035440977942178707
2018-01-07,0.0,1000.0,0.0,1061.6370377848427,-0.00430737781214842
2018-01-08,0.0,1000.0,0.0,1059.1995532423625,0.002295967883304173
2018-01-09,0.0,1000.0,0.0,1067.511508385001,-0.007847392983875868
2018-01-10,0.0,1000.0,0.0,1067.269058860095,0.00022711654441363028
2018-01-11,0.0,1000.0,0.0,1055.404225902924,0.01111700265146165
2018-01-12,0.0,1000.0,0.0,1067.166340679158,-0.011144653856365953
2018-01-13,0.0,1000.0,0.0,1077.211556518401,-0.00941298039146375
2018-01-14,0.0,1000.0,0.0,1071.3746691859171,0.005418515329847636
2018-01-15,0.0,1000.0,0.0,1067.6889703870868,0.0034401586156884417
2018-01-16,0.0,1000.0,0.0,1038.2505565926201,0.027572087575086675
2018-01-17,0.0,1000.0,0.0,1046.8272585593709,-0.00826072465099208
2018-01-18,0.0,1000.0,0.0,1048.2440779930987,-0.001353441479616646
2018-01-19,0.0,1000.0,0.0,1057.2062171487646,-0.008549668291782112
2018-01-20,0.0,1000.0,0.0,1073.5527408084613,-0.01546200106898962
2018-01-21,0.0,1000.0,0.0,1060.0104672808427,0.012614446419670355
2018-01-22,0.0,1000.0,0.0,1059.007068581082,0.0009465931995320605
2018-01-23,0.0,1000.0,0.0,1057.7968581667853,0.001142778410268841
2018-01-24,0.0,1000.0,0.0,1064.0590214832516,-0.005920005592868723
2018-01-25,0.0,1000.0,0.0,1064.654502418144,-0.0005596314892966895
2018-01-26,0.0,1000.0,0.0,1070.532457081004,-0.005520997327780582
2018-01-27,0.0,1000.0,0.0,1077.7344657940596,-0.006727501502096489
2018-01-28,0.0,1000.0,0.0,1088.704265294073,-0.010178573524537911
2018-01-29,0.0,1000.0,0.0,1075.5758782421456,0.012058726571059197
2018-01-30,0.0,1000.0,0.0,1055.8259206671967,0.018362216905818837
2018-01-31,0.0,1000.0,0.0,1059.8949127098288,-0.003853847460063024
2018-02-01,0.0,1000.0,0.0,1049.425303698442,0.009877968924880746
